Time,PlayerX,PlayerY,PlayerZ,Speed,Round,ElapsedTime,CarLX,CarLY,CarLZ,CarRX,CarRY,CarRZ
1774927455,-309.9981,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.996,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.9901,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.9653,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.9225,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.9121,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.904,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.8957,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.8889,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.8807,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.8724,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.8666,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.8599,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.8538,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.8448,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927455,-309.8371,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927456,-309.8301,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927456,-309.8227,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927456,-309.8157,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927456,-309.8079,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927456,-309.8013,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927456,-309.7953,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
1774927456,-309.7869,70.30229,-97.03143,0.9,3,0,0,0,0,0,0,0
