Time,PlayerX,PlayerY,PlayerZ,Speed,Round,ElapsedTime,CarLX,CarLY,CarLZ,CarRX,CarRY,CarRZ
1775539057,-309.9857,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.967,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.9537,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.9415,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.9298,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.9189,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.9062,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.894,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.882,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.8706,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.8591,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.8455,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.8332,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.8213,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.8103,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.7988,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.7857,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.7744,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.7604,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.7455,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.728,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.7159,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.704,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.6923,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.6816,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.6706,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.6582,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.6453,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.633,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.6209,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.608,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.595,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.5834,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.5722,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.5591,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.5464,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.5351,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.5244,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539057,-309.5123,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.4998,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.4864,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.4747,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.4626,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.45,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.4381,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.426,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.4138,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.4017,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.3897,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.3782,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.3661,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.3544,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.3417,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.3294,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.317,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.3048,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.2924,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.2813,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.2695,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.2587,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.2454,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.2335,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.2216,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.2103,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.1971,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.1852,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.1734,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.1613,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.1488,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.1365,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.123,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.1113,70.30229,-97.03,3,5,0,0,0,0,0,0,0
1775539058,-309.0989,70.30229,-97.03,3,5,0,0,0,0,0,0,0
