Time,PlayerX,PlayerY,PlayerZ,Speed,Round,ElapsedTime,CarLX,CarLY,CarLZ,CarRX,CarRY,CarRZ
1774930153,-309.9714,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.9467,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.9365,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.9275,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.9197,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.9096,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.9012,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.8931,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.869,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.8573,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.8477,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.8389,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.8301,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.8202,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.8122,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.8038,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.7953,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.7881,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.7794,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.7704,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.7604,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.7519,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.7426,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.7339,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
1774930153,-309.7253,70.30229,-97.03143,3,2,0,0,0,0,0,0,0
